Gene,_SCORE_GRP13_,_SCORE_GRP19_,_SCORE_GRP3_,_SCORE_GRP9_,_SCORE_GRP4_,_SCORE_GRP2_,_SCORE_GRP1_,_SCORE_GRP7_,_SCORE_GRP8_,_SCORE_GRP6_,_SCORE_GRP14_,_SCORE_GRP11_,_SCORE_GRP18_,_SCORE_GRP15_,_SCORE_GRP10_,_SCORE_GRP17_,_SCORE_GRP20_,_SCORE_GRP12_,_SCORE_GRP5_,_SCORE_GRP16_,GRP1|27_WP2882|-10.668|Nuclear receptors meta pathway,GRP1|27_WP2873|-10.702|Aryl hydrocarbon receptor pathway,GRP1|19_GO:0009410|-4.851|response to xenobiotic stimulus,GRP1|19_GO:0071466|-4.978|cellular response to xenobiotic stimulus,GRP1|19_GO:0006805|-6.081|xenobiotic metabolic process,GRP1|19_GO:0008202|-5.411|steroid metabolic process,GRP1|19_GO:0001654|-2.460|eye development,GRP1|19_GO:0043010|-2.696|camera-type eye development,GRP1|19_GO:0150063|-2.441|visual system development,GRP1|19_GO:0048880|-2.410|sensory system development,GRP1|19_GO:0097305|-3.187|response to alcohol,GRP1|19_GO:0045471|-3.472|response to ethanol,GRP1|19_GO:0097306|-2.602|cellular response to alcohol,GRP1|19_GO:0048545|-3.124|response to steroid hormone,GRP1|19_GO:0031960|-3.176|response to corticosteroid,GRP1|19_GO:0051384|-3.410|response to glucocorticoid,GRP1|19_GO:0032355|-2.461|response to estradiol,GRP1|19_GO:0010817|-3.342|regulation of hormone levels,GRP1|19_GO:0048732|-3.136|gland development,GRP1|6_R-HSA-211859|-3.675|Biological oxidations,GRP1|6_R-HSA-211945|-5.181|Phase I - Functionalization of compounds,GRP1|6_R-HSA-211897|-4.656|Cytochrome P450 - arranged by substrate type,GRP1|27_WP702|-2.920|Metapathway biotransformation Phase I and II,GRP1|27_WP43|-3.287|Oxidation by cytochrome P450,GRP1|19_GO:0042445|-3.771|hormone metabolic process,GRP1|19_GO:0008210|-5.550|estrogen metabolic process,GRP1|19_GO:0016101|-4.138|diterpenoid metabolic process,GRP1|19_GO:0001523|-4.237|retinoid metabolic process,GRP1|19_GO:0006721|-3.939|terpenoid metabolic process,GRP1|19_GO:0006720|-3.617|isoprenoid metabolic process,GRP1|24_hsa00830|-3.169|Retinol metabolism,GRP1|24_hsa00980|-4.321|Metabolism of xenobiotics by cytochrome P450,GRP1|24_hsa00140|-3.267|Steroid hormone biosynthesis,GRP1|27_WP697|-4.919|Estrogen metabolism,GRP1|19_GO:1901615|-2.188|organic hydroxy compound metabolic process,GRP1|19_GO:0006066|-2.091|alcohol metabolic process,GRP1|19_GO:0034308|-2.776|primary alcohol metabolic process,GRP1|19_GO:0042572|-3.513|retinol metabolic process,GRP1|19_GO:0061008|-2.301|hepaticobiliary system development,GRP1|19_GO:0001889|-2.327|liver development,GRP1|19_GO:0042178|-4.474|xenobiotic catabolic process,GRP1|24_hsa05207|-4.763|Chemical carcinogenesis - receptor activation,GRP1|19_GO:0046209|-4.188|nitric oxide metabolic process,GRP1|27_WP2881|-5.370|Estrogen receptor pathway,GRP1|19_GO:2001057|-4.105|reactive nitrogen species metabolic process,GRP1|19_GO:0071383|-2.168|cellular response to steroid hormone stimulus,GRP2|6_R-HSA-556833|-6.830|Metabolism of lipids,GRP2|19_GO:0019752|-6.252|carboxylic acid metabolic process,GRP2|19_GO:0032787|-6.113|monocarboxylic acid metabolic process,GRP2|19_GO:0006631|-5.772|fatty acid metabolic process,GRP2|19_GO:0031667|-7.227|response to nutrient levels,GRP2|19_GO:0007584|-8.129|response to nutrient,GRP2|19_GO:0071407|-3.733|cellular response to organic cyclic compound,GRP2|19_GO:0070482|-3.617|response to oxygen levels,GRP2|19_GO:0036293|-2.900|response to decreased oxygen levels,GRP2|19_GO:0001666|-2.986|response to hypoxia,GRP2|19_GO:0010038|-2.745|response to metal ion,GRP2|19_GO:0033273|-4.177|response to vitamin,GRP2|19_GO:0033280|-4.188|response to vitamin D,GRP2|6_R-HSA-8978868|-4.252|Fatty acid metabolism,GRP2|19_GO:0120254|-4.439|olefinic compound metabolic process,GRP2|19_GO:0001676|-5.042|long-chain fatty acid metabolic process,GRP2|19_GO:0019369|-4.824|arachidonate metabolic process,GRP2|24_hsa04913|-5.043|Ovarian steroidogenesis,GRP2|19_GO:0033559|-3.856|unsaturated fatty acid metabolic process,GRP2|19_GO:0006690|-3.688|icosanoid metabolic process,GRP2|27_WP2586|-5.258|Aryl hydrocarbon receptor pathway,GRP2|24_hsa05204|-4.504|Chemical carcinogenesis - DNA adducts,GRP2|6_R-HSA-2142753|-3.417|Arachidonate metabolism,GRP2|19_GO:0009636|-3.351|response to toxic substance,GRP2|19_GO:0097237|-2.383|cellular response to toxic substance,GRP2|19_GO:0044706|-2.763|multi-multicellular organism process,GRP2|19_GO:0044703|-2.827|multi-organism reproductive process,GRP2|19_GO:0007567|-5.170|parturition,GRP2|19_GO:0008610|-2.392|lipid biosynthetic process,GRP2|19_GO:0072330|-2.036|monocarboxylic acid biosynthetic process,GRP2|19_GO:0006633|-2.451|fatty acid biosynthetic process,GRP3|19_GO:0071396|-5.959|cellular response to lipid,GRP3|19_GO:0009617|-4.072|response to bacterium,GRP3|19_GO:0002237|-5.454|response to molecule of bacterial origin,GRP3|19_GO:0032496|-5.656|response to lipopolysaccharide,GRP3|19_GO:0071219|-3.575|cellular response to molecule of bacterial origin,GRP3|19_GO:0071222|-3.704|cellular response to lipopolysaccharide,GRP3|19_GO:0071216|-3.359|cellular response to biotic stimulus,GRP3|19_GO:0071345|-3.098|cellular response to cytokine stimulus,GRP3|19_GO:0034612|-4.024|response to tumor necrosis factor,GRP3|19_GO:0071356|-3.197|cellular response to tumor necrosis factor,GRP4|19_GO:0035239|-4.222|tube morphogenesis,GRP4|19_GO:0001568|-4.233|blood vessel development,GRP4|19_GO:0048514|-4.822|blood vessel morphogenesis,GRP4|19_GO:0001944|-4.111|vasculature development,GRP4|19_GO:0001525|-2.739|angiogenesis,GRP4|19_GO:1901699|-2.287|cellular response to nitrogen compound,GRP4|19_GO:0032870|-2.537|cellular response to hormone stimulus,GRP4|19_GO:0043434|-3.121|response to peptide hormone,GRP4|24_hsa05206|-2.101|MicroRNAs in cancer,GRP4|19_GO:0001819|-2.022|positive regulation of cytokine production,GRP5|19_GO:0006081|-4.578|aldehyde metabolic process,GRP6|19_GO:0019216|-2.761|regulation of lipid metabolic process,GRP6|19_GO:0010565|-3.328|regulation of ketone metabolic process,GRP6|19_GO:0019217|-3.778|regulation of fatty acid metabolic process,GRP6|19_GO:0045834|-3.447|positive regulation of lipid metabolic process,GRP6|19_GO:0062013|-2.137|positive regulation of small molecule metabolic process,GRP6|19_GO:0045923|-3.853|positive regulation of fatty acid metabolic process,GRP6|19_GO:0032098|-4.529|regulation of appetite,GRP6|19_GO:0034284|-2.078|response to monosaccharide,GRP6|19_GO:0009746|-2.130|response to hexose,GRP7|19_GO:0005975|-3.049|carbohydrate metabolic process,GRP7|19_GO:0005996|-3.991|monosaccharide metabolic process,GRP7|19_GO:0019318|-3.135|hexose metabolic process,GRP7|19_GO:0006006|-2.461|glucose metabolic process,GRP7|24_hsa05160|-2.122|Hepatitis C,GRP7|19_GO:0030522|-3.915|intracellular receptor signaling pathway,GRP7|27_WP299|-4.028|Nuclear receptors in lipid metabolism and toxicity,GRP8|6_R-HSA-400206|-3.973|Regulation of lipid metabolism by PPARalpha,GRP8|6_R-HSA-1989781|-3.991|PPARA activates gene expression,GRP8|24_hsa04922|-2.602|Glucagon signaling pathway,GRP8|6_R-HSA-400253|-3.440|Circadian Clock,GRP9|19_GO:0031349|-3.866|positive regulation of defense response,GRP9|19_GO:0032103|-2.441|positive regulation of response to external stimulus,GRP9|19_GO:0050727|-2.291|regulation of inflammatory response,GRP9|19_GO:0050729|-2.093|positive regulation of inflammatory response,GRP9|11_M60|-3.699|PID NFAT TFPATHWAY,GRP9|24_hsa04668|-2.472|TNF signaling pathway,GRP10|19_GO:0048871|-3.702|multicellular organismal-level homeostasis,GRP10|19_GO:0002931|-3.227|response to ischemia,GRP10|27_WP4659|-3.688|Gastrin signaling,GRP11|19_GO:0003013|-2.709|circulatory system process,GRP11|19_GO:0015711|-3.217|organic anion transport,GRP11|19_GO:0015849|-2.986|organic acid transport,GRP11|19_GO:0046942|-2.992|carboxylic acid transport,GRP11|19_GO:1903825|-2.249|organic acid transmembrane transport,GRP11|19_GO:1905039|-2.283|carboxylic acid transmembrane transport,GRP11|19_GO:0015695|-2.723|organic cation transport,GRP11|19_GO:0042908|-3.616|xenobiotic transport,GRP12|27_WP2884|-3.351|NRF2 pathway,GRP13|11_M5885|-3.230|NABA MATRISOME ASSOCIATED,GRP13|11_M5883|-2.761|NABA SECRETED FACTORS,GRP13|19_GO:0030855|-2.244|epithelial cell differentiation,GRP14|27_WP5087|-3.079|Pleural mesothelioma,GRP14|24_hsa04150|-3.165|mTOR signaling pathway,GRP14|27_WP4239|-2.100|Epithelial to mesenchymal transition in colorectal cancer,GRP14|24_hsa05165|-2.817|Human papillomavirus infection,GRP14|27_WP4321|-2.591|Thermogenesis,GRP15|19_GO:0098739|-3.095|import across plasma membrane,GRP15|19_GO:0071805|-2.064|potassium ion transmembrane transport,GRP16|19_GO:0030258|-3.076|lipid modification,GRP17|19_GO:0051056|-2.999|regulation of small GTPase mediated signal transduction,GRP17|19_GO:0050806|-2.145|positive regulation of synaptic transmission,GRP18|19_GO:0031099|-2.115|regeneration,GRP18|19_GO:0032890|-2.996|regulation of organic acid transport,GRP19|6_R-HSA-2262752|-2.109|Cellular responses to stress,GRP19|6_R-HSA-381119|-2.949|Unfolded Protein Response (UPR),GRP20|19_GO:0071559|-2.043|response to transforming growth factor beta,GRP20|19_GO:0097009|-2.903|energy homeostasis,_SORT_,_SORT_GRP1_,_SORT_GRP2_,_SORT_GRP3_,_SORT_GRP4_,_SORT_GRP5_,_SORT_GRP6_,_SORT_GRP7_,_SORT_GRP8_,_SORT_GRP9_,_SORT_GRP10_,_SORT_GRP11_,_SORT_GRP12_,_SORT_GRP13_,_SORT_GRP14_,_SORT_GRP15_,_SORT_GRP16_,_SORT_GRP17_,_SORT_GRP18_,_SORT_GRP19_,_SORT_GRP20_
4586,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
11015,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
6550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0
4862,0.0,0.5,0.0,0.16666666666666666,0.0,0.03225806451612903,0.021739130434782608,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,42,22,20,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,5,0
1953,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
9615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,0.0,0.0,0.0,0.0,0.0,0.25806451612903225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.2,0.1,0.1,0.1,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0,7,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
23764,0.0,0.0,0.0,0.0,0.0,0.0967741935483871,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,20,13,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
195814,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.2391304347826087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.3,0.3,0.2,0.2,0.2,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,4,25,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1545,0.0,0.0,0.4,0.0,1.0,0.6129032258064516,0.8913043478260869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.3,0.3,0.4,0.3,0.1,0.1,0.1,0.1,0.2,0.0,0.1,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.3,0.3,0.1,0.2,0.2,0.3,0.3,0.3,0.2,0.2,0.0,0.3,0.2,0.3,0.1,0.1,0.1,0.2,0.0,0.0,0.0,0.3,0.3,0.3,0.3,0.1,0.4,0.4,0.4,0.3,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.3,0.3,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.2,0.3,0.3,0.3,0.3,0.1,0.1,0.1,0.2,0.1,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,3,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
